==> Running stage: pilot_llm_attacker_full
Gemini network error (sync, RemoteProtocolError) attempt 1 role=patient; sleep 0.2s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.6s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.5s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 15.9s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 6.1s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.3s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 8.5s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 6.6s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 2.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 1.7s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 14.2s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 6.8s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.3s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.6s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 3.3s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.8s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 2.1s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 7.7s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.1s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 2.2s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.1s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.3s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 0.0s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.6s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 9.5s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 2.3s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.1s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 6.1s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 6.3s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 2.3s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 1.8s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.6s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 15.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.0s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.5s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 15.9s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.5s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 2.1s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 2.7s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 6.1s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 6.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 4.7s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 8.8s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 7.2s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.3s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 6.2s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.0s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.0s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.2s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 11.9s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.5s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 7.0s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.1s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 8.7s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.7s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 10.3s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.9s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.5s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.6s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.6s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 1.7s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 7.2s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 6.0s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.7s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 12.7s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 6.3s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.0s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 5.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 4.1s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.5s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.7s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.5s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.3s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.0s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 1.5s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 1.3s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.3s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.6s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 6.4s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 3.5s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 2.7s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.1s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.7s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.2s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 1.1s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.6s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.7s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 6.9s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.5s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 14.4s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.0s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.3s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.1s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 1.7s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.6s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 6.8s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 5.9s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 4.5s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.0s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.5s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.6s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.8s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.2s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 8.5s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.7s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.0s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 5.0s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.5s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 6.3s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 8.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 3.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 13.2s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.4s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.7s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.6s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 5.7s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.9s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 2.1s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 1.8s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.5s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 7.1s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 15.7s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 11.2s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.6s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.2s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 5.6s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.0s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 8.6s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 7.1s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.6s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 4.0s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 14.4s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 14.7s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 15.8s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 9.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 10.7s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 2.0s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.4s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.9s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 1.9s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.1s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.6s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 0.2s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 7.5s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 6.6s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.6s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.9s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.0s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 5.6s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.5s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 5.6s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 4.5s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.0s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.7s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 7.3s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 10.2s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 2.6s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.4s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 7.3s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 5.5s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.6s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 2.3s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.1s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 9.9s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.1s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 6.5s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 3.8s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 9.8s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.5s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.4s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.6s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 2.9s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 1.8s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.5s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 5.8s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 6.0s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 5.3s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 10.0s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 6.6s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 7.6s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.4s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.4s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 0.5s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 1.5s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 7.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 10.8s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 2.0s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 0.3s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 7.2s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 15.3s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 14.3s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.2s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.1s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 15.7s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 1.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 6.3s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 0.5s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.2s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 0.7s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 0.0s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 10.5s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 1.5s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.4s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 1.0s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 3.6s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.6s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 1.2s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 8.5s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 1.8s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 10.6s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 7.1s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 0.5s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 13.1s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.9s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.9s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 0.9s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 0.7s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.5s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 2.4s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 1.9s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 0.3s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.2s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.3s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 0.5s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 1.7s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.0s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 3.8s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 6.7s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 4.8s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.1s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 1.3s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 1.3s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 2.4s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 3.9s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 2.8s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.5s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 7.6s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 1.8s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 1.3s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 13.0s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 2.8s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 0.1s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 6.7s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 15.0s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 0.1s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 0.2s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.9s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.2s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 0.6s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 6.9s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 1.3s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 1.9s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 3.7s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 3.4s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.3s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.2s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 1.5s
Gemini 429 (sync) attempt 1 for role=agent; sleeping 0.7s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 3.1s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 6.7s
Gemini 429 (sync) attempt 2 for role=agent; sleeping 0.9s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 3.7s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 5.8s
Gemini 429 (sync) attempt 3 for role=agent; sleeping 3.8s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 10.6s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 14.5s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.6s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 1.5s
Gemini 429 (sync) attempt 2 for role=patient; sleeping 0.7s
Gemini 429 (sync) attempt 4 for role=agent; sleeping 0.8s
Gemini 429 (sync) attempt 3 for role=patient; sleeping 0.8s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 2.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 1.0s
Gemini 429 (sync) attempt 5 for role=patient; sleeping 0.3s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 0.9s
Gemini 429 (sync) attempt 5 for role=agent; sleeping 6.5s
Gemini 429 (sync) attempt 4 for role=patient; sleeping 3.6s
Gemini 429 (sync) attempt 1 for role=patient; sleeping 1.0s
